Order_Number,Date,Customer_Name,Email,Ship_Date,Shipping_Address_Line1,Shipping_Address_Line2,Shipping_City,Shipping_State,Shipping_Zip,Product_Code,Product_Description,Unit_Price,Quantity,Extended_Price,Service_Fee,Total_Discount,Sub_Total,Shipping,Total_Amount,Source_File,Source_Page
2749.0,3/10/2024,Finley Cho,finley.cho5170@proton.me,3/11/2024,2203 Dogwood Ave,,LADERA RANCH,CA,926,CHOC-5,Dark Chocolate Bar — 5-Pack,269.98,1.0,269.98,13.78,-246.63,308.11,12.0,320.11,"Adobe Scan Sep 17, 2025 (1).pdf",86
2702.0,3/10/2024,Gray Delgado,gray.delgado9981@outlook.com,3/11/2024,8409 Aspen Ct,,BOSTON,MA,210,ASST,Assorted Selection,,,,6.39,0.0,136.38,12.0,148.38,"Adobe Scan Sep 17, 2025 (1).pdf",87
2704.0,3/10/2024,Yara Iverson,yara.iverson3298@icloud.com,3/11/2024,5456 Cypress Dr,,STANWOOD,WA,982,CHOC-3,Dark Chocolate Bar — 3-Pack,129.99,1.0,129.99,13.63,0.0,304.6,12.0,316.6,"Adobe Scan Sep 17, 2025 (1).pdf",88
2704.0,3/10/2024,Yara Iverson,yara.iverson3298@icloud.com,3/11/2024,5456 Cypress Dr,,STANWOOD,WA,982,SAMP,Sampler Pack,161.98,1.0,161.98,13.63,0.0,304.6,12.0,316.6,"Adobe Scan Sep 17, 2025 (1).pdf",88
2702.0,3/10/2024,Priya Fontaine,priya.fontaine6307@gmail.com,3/11/2024,6897 Sequoia Ct,,BOSTON,MA,021,ASST,Assorted Selection,,,,,,136.38,12.0,148.38,"Adobe Scan Sep 17, 2025 (1).pdf",89
2704.0,3/10/2024,Nova Thorne,nova.thorne9075@outlook.com,3/11/2024,5597 Magnolia Way,,STANWOOD,WA,982,CHOC-3,Dark Chocolate Bar — 3-Pack,129.99,1.0,129.99,13.63,0.0,304.6,12.0,316.6,"Adobe Scan Sep 17, 2025 (1).pdf",90
2704.0,3/10/2024,Nova Thorne,nova.thorne9075@outlook.com,3/11/2024,5597 Magnolia Way,,STANWOOD,WA,982,SAMP,Sampler Pack,13.63,1.0,13.63,13.63,0.0,304.6,12.0,316.6,"Adobe Scan Sep 17, 2025 (1).pdf",90
2709.0,3/10/2024,Keira Quintero,keira.quintero3709@icloud.com,3/11/2024,5509 Laurel St,,ELK GROVE,CA,957,GUMM-5,Botanical Gummies — 5-Pack,105.0,1.0,105.0,5.26,0.0,110.25,12.0,122.25,"Adobe Scan Sep 17, 2025 (1).pdf",91
2713.0,3/10/2024,Yael Guerrero,yael.guerrero6790@proton.me,3/11/2024,9402 Hawthorn St,,BROOKLYN CTR,MN,554,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.11,0.0,37.1,12.0,49.1,"Adobe Scan Sep 17, 2025 (1).pdf",92
2713.0,3/10/2024,Leon Castellano,leon.castellano9919@icloud.com,3/11/2024,,,,MN,554,ASST,Assorted Selection,,,,2.11,,37.1,12.0,49.1,"Adobe Scan Sep 17, 2025 (1).pdf",93
2719.0,3/10/2024,Umi Escobar,umi.escobar4665@proton.me,3/11/2024,5751 Cedar St,,PASADENA,CA,911,SAMP,Sampler Pack,129.99,1.0,129.99,6.39,0.0,136.38,12.0,148.38,"Adobe Scan Sep 17, 2025 (1).pdf",94
3108.0,3/16/2024,Xavier Yates,xavier.yates5563@proton.me,3/18/2024,629 Spruce Ln,,STANWOOD,WA,982,CHOC-5,Dark Chocolate Bar — 5-Pack,240.98,1.0,240.98,7.59,-84.34,164.23,12.0,176.23,"Adobe Scan Sep 17, 2025 (1).pdf",95
3190.0,3/17/2024,Felix Thorne,felix.thorne1988@proton.me,3/18/2024,6421 Magnolia Rd,,APPLETON,WI,549,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,1.8,-7.0,29.79,12.0,41.79,"Adobe Scan Sep 17, 2025 (2).pdf",1
3174.0,3/17/2024,Avery Pruitt,avery.pruitt4710@outlook.com,3/18/2024,7297 Chestnut Ln,,HILLSBORO,MO,630,CHOC-1,Dark Chocolate Bar — 1-Pack,79.99,1.0,79.99,4.14,0.0,84.13,12.0,96.13,"Adobe Scan Sep 17, 2025 (2).pdf",2
3177.0,3/17/2024,Rafael Vasquez,rafael.vasquez2871@proton.me,3/18/2024,9405 Dogwood Blvd,,CLARKSTON,MI,,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.11,0.0,37.1,12.0,49.1,"Adobe Scan Sep 17, 2025 (2).pdf",4
3192.0,3/17/2024,Priya Nakamura,priya.nakamura6948@icloud.com,3/18/2024,9702 Cypress St,,CHESTERFIELD,MO,630,CHOC-1,Dark Chocolate Bar — 1-Pack,79.99,1.0,79.99,6.03,-28.0,128.01,12.0,140.01,"Adobe Scan Sep 17, 2025 (2).pdf",5
3192.0,3/17/2024,Priya Nakamura,priya.nakamura6948@icloud.com,3/18/2024,9702 Cypress St,,CHESTERFIELD,MO,630,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,6.03,-28.0,128.01,12.0,140.01,"Adobe Scan Sep 17, 2025 (2).pdf",5
13111.0,3/17/2024,Quinn Whitfield,quinn.whitfield7931@outlook.com,3/18/2024,8214 Magnolia Blvd,,CHARLEROI,PA,150,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,3.69,0.0,73.68,12.0,85.68,"Adobe Scan Sep 17, 2025 (2).pdf",6
3179.0,3/17/2024,Nolan Kowalski,nolan.kowalski9905@gmail.com,3/18/2024,1721 Hawthorn Rd,,TECUMSEH,MI,492,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,7.78,0.0,168.76,12.0,180.76,"Adobe Scan Sep 17, 2025 (2).pdf",7
3195.0,3/17/2024,Finley Nakamura,finley.nakamura6768@gmail.com,3/18/2024,7832 Linden Ave,,HOUSTON,TX,770,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,3.06,-14.0,59.05,12.0,71.05,"Adobe Scan Sep 17, 2025 (2).pdf",8
3183.0,3/17/2024,Val Abbott,val.abbott8242@icloud.com,3/18/2024,462 Hemlock Way,,BUFFALO,NY,142,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,1.88,-5.25,31.62,12.0,43.62,"Adobe Scan Sep 17, 2025 (2).pdf",9
3157.0,3/17/2024,Harper Donovan,harper.donovan3336@gmail.com,3/18/2024,9035 Laurel Ave,,OSCODA,MI,487,CHOC-5,Dark Chocolate Bar — 5-Pack,240.98,1.0,240.98,7.59,-84.34,164.23,12.0,176.23,"Adobe Scan Sep 17, 2025 (2).pdf",10
3172.0,3/17/2024,Avery Okafor,avery.okafor9507@proton.me,3/18/2024,7188 Hawthorn Ln,,MILFORD,OH,451,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,3.22,-10.5,62.71,12.0,74.71,"Adobe Scan Sep 17, 2025 (2).pdf",11
3161.0,3/17/2024,Reese Sinclair,reese.sinclair3738@yahoo.com,3/18/2024,2202 Magnolia Ln,,SANTEE,CA,920,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.11,0.0,37.1,12.0,49.1,"Adobe Scan Sep 17, 2025 (2).pdf",12
3165.0,3/17/2024,Rafael Mercer,rafael.mercer8206@outlook.com,3/18/2024,2900 Sycamore Pl,,JACKSON,MI,492,SAMP,Sampler Pack,129.99,1.0,129.99,6.39,0.0,136.38,12.0,148.38,"Adobe Scan Sep 17, 2025 (2).pdf",13
3054.0,3/15/2024,Blake Kowalski,blake.kowalski2776@yahoo.com,3/18/2024,3518 Laurel Dr,,RIDGEFIELD,CT,068,CHOC-1,Dark Chocolate Bar — 1-Pack,79.99,1.0,79.99,9.91,-36.75,218.13,12.0,230.13,"Adobe Scan Sep 17, 2025 (2).pdf",14
3054.0,3/15/2024,Blake Kowalski,blake.kowalski2776@yahoo.com,3/18/2024,3518 Laurel Dr,,RIDGEFIELD,CT,068,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,9.91,-36.75,218.13,12.0,230.13,"Adobe Scan Sep 17, 2025 (2).pdf",14
3166.0,3/17/2024,Dakota Zimmerman,dakota.zimmerman3047@gmail.com,3/18/2024,6482 Hemlock Rd,,PALMER,AK,996,SAMP,Sampler Pack,129.99,1.0,129.99,6.39,0.0,136.38,12.0,148.38,"Adobe Scan Sep 17, 2025 (2).pdf",15
3079.0,3/16/2024,Priya A. Fontaine,priya.fontaine1617@gmail.com,3/18/2024,4581 Willow Blvd,,MONTCLAIR,NJ,070,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.11,0.0,37.1,12.0,49.1,"Adobe Scan Sep 17, 2025 (2).pdf",16
3055.0,3/15/2024,Oakley Guerrero,oakley.guerrero9772@gmail.com,3/18/2024,1167 Juniper Ave,,VICKSBURG,MI,490,CHOC-5,Dark Chocolate Bar — 5-Pack,240.98,1.0,240.98,7.59,-84.34,164.23,12.0,176.23,"Adobe Scan Sep 17, 2025 (2).pdf",17
3026.0,3/15/2024,Jordan Kowalski,jordan.kowalski803@proton.me,3/18/2024,6129 Dogwood Pl,,MOUNT LAUREL,NJ,080,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,3.69,0.0,73.68,12.0,85.68,"Adobe Scan Sep 17, 2025 (2).pdf",18
3028.0,3/15/2024,Isla Nakamura,isla.nakamura9339@outlook.com,3/18/2024,6575 Alder Dr,,GREAT FALLS,MT,594,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.11,0.0,37.1,12.0,49.1,"Adobe Scan Sep 17, 2025 (2).pdf",19
3088.0,3/16/2024,Isla Kowalski,isla.kowalski4569@icloud.com,3/18/2024,1147 Maple Way,,OLATHE,KS,660,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.11,0.0,37.1,12.0,49.1,"Adobe Scan Sep 17, 2025 (2).pdf",20
3029.0,3/15/2024,Cameron Bianchi,cameron.bianchi9752@gmail.com,3/18/2024,8179 Magnolia Ct,,WOOSTER,OH,446,SAMP,Sampler Pack,129.99,1.0,129.99,6.39,0.0,136.38,12.0,148.38,"Adobe Scan Sep 17, 2025 (2).pdf",21
3032.0,3/15/2024,Mira Okafor,mira.okafor6062@proton.me,3/18/2024,1477 Birch Ter,,TULSA,OK,741,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.11,0.0,37.1,12.0,49.1,"Adobe Scan Sep 17, 2025 (2).pdf",22
3091.0,3/16/2024,Oakley Pruitt,oakley.pruitt1488@yahoo.com,3/18/2024,8053 Magnolia Blvd,,JACKSON,MS,392,CARM-3,Signature Caramels — 3-Pack,99.99,1.0,99.99,0.0,-99.99,0.0,0.0,0.0,"Adobe Scan Sep 17, 2025 (2).pdf",23
3035.0,3/15/2024,Nova Whitfield,nova.whitfield7071@outlook.com,3/18/2024,3912 Spruce Ter,,SAN DIEGO,CA,921,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,7.78,0.0,168.76,12.0,180.76,"Adobe Scan Sep 17, 2025 (2).pdf",24
3017.0,3/15/2024,Elliot W. Larkin,elliot.larkin7220@proton.me,3/18/2024,3442 Alder Ct,,GROSSE PT WOS,MI,482,SAMP,Sampler Pack,129.99,1.0,129.99,6.39,0.0,136.38,12.0,148.38,"Adobe Scan Sep 17, 2025 (2).pdf",25
3036.0,1/15/2024,Jordan Vasquez,jordan.vasquez82@icloud.com,1/18/2024,5052 Laurel St,,DUBLIN,OH,430,GUMM-1,Botanical Gummies — 1-Pack,30.0,1.0,34.99,2.11,0.0,37.1,12.0,49.1,"Adobe Scan Sep 17, 2025 (2).pdf",26
3037.0,3/15/2024,Cameron Pruitt,cameron.pruitt3091@icloud.com,3/18/2024,890 Laurel St,,HUDSON,WI,162,CHOC-5,Dark Chocolate Bar — 5-Pack,240.98,1.0,240.98,7.59,-84.34,164.23,12.0,176.23,"Adobe Scan Sep 17, 2025 (2).pdf",27
3093.0,3/16/2024,Sage Iverson,sage.iverson8205@outlook.com,3/18/2024,7868 Birch St,,CLARKSTON,MI,483,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,5.26,0.0,110.25,12.0,122.25,"Adobe Scan Sep 17, 2025 (2).pdf",28
3038.0,3/15/2024,Xen Underwood,xen.underwood7080@yahoo.com,3/18/2024,7801 Cedar Ter,,BETHANY,OK,730,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.11,0.0,37.1,12.0,49.1,"Adobe Scan Sep 17, 2025 (2).pdf",29
3043.0,3/15/2024,Uma Bianchi,uma.bianchi4529@yahoo.com,3/18/2024,7482 Chestnut Blvd,,ENGLEWOOD,FL,342,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,4.36,0.0,89.34,12.0,101.34,"Adobe Scan Sep 17, 2025 (2).pdf",30
3043.0,3/15/2024,Uma Bianchi,uma.bianchi4529@yahoo.com,3/18/2024,7482 Chestnut Blvd,,ENGLEWOOD,FL,342,CARM-1,Signature Caramels — 1-Pack,49.99,1.0,49.99,4.36,0.0,89.34,12.0,101.34,"Adobe Scan Sep 17, 2025 (2).pdf",30
3095.0,3/16/2024,Zion Whitfield,zion.whitfield8115@icloud.com,3/18/2024,3335 Laurel Ln,,ABERDEEN,WA,985,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.11,0.0,37.1,12.0,49.1,"Adobe Scan Sep 17, 2025 (2).pdf",31
3096.0,3/16/2024,Uma Jennings,uma.jennings4753@proton.me,3/18/2024,3560 Sycamore Ave,,MIDLAND,MI,486,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.11,0.0,37.1,12.0,49.1,"Adobe Scan Sep 17, 2025 (2).pdf",32
3042.0,3/15/2024,Finley Abbott,finley.abbott5774@outlook.com,3/18/2024,6618 Sequoia Ave,,LAFAYETTE,CO,800,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.11,0.0,37.1,12.0,49.1,"Adobe Scan Sep 17, 2025 (2).pdf",33
3205.0,3/17/2024,Hugo Bianchi,hugo.bianchi4551@icloud.com,3/18/2024,537 Cypress Ln,,BALTIMORE,MD,212,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.11,0.0,37.1,12.0,49.1,"Adobe Scan Sep 17, 2025 (2).pdf",34
3070.0,3/16/2024,Isla Escobar,isla.escobar1362@icloud.com,3/18/2024,7168 Laurel Blvd,,LINO LAKES,MN,550,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.11,0.0,37.1,12.0,49.1,"Adobe Scan Sep 17, 2025 (2).pdf",35
3071.0,3/16/2024,Val Castellano,val.castellano1976@outlook.com,3/16/2024,8799 Spruce Rd,,ASHEVILLE,NC,288,SAMP,Sampler Pack,129.99,1.0,129.99,6.39,0.0,136.38,12.0,148.38,"Adobe Scan Sep 17, 2025 (2).pdf",36
3072.0,3/16/2024,Amara Cho,amara.cho4565@gmail.com,3/18/2024,4423 Poplar Way,,GREENBRAE,CA,949,CHOC-5,Dark Chocolate Bar — 5-Pack,240.98,1.0,240.98,11.38,0.0,252.36,12.0,264.36,"Adobe Scan Sep 17, 2025 (2).pdf",37
3097.0,3/16/2024,Zara Nakamura,zara.nakamura6080@yahoo.com,3/18/2024,5687 Cypress Ave,,LOMBARD,IL,601,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.11,0.0,37.1,12.0,49.1,"Adobe Scan Sep 17, 2025 (2).pdf",38
3074.0,3/16/2024,Avery Mercer,avery.mercer4939@icloud.com,3/18/2024,2435 Cypress Rd,,SPRING,TX,773,CARM-1,Signature Caramels — 1-Pack,49.99,1.0,49.99,2.79,0.0,52.78,12.0,64.78,"Adobe Scan Sep 17, 2025 (2).pdf",39
3099.0,3/16/2024,Jordan Bianchi,jordan.bianchi4851@outlook.com,3/18/2024,8873 Cedar Rd,,SANTA ROSA,CA,957,CARM-5,Signature Caramels — 5-Pack,149.99,1.0,149.99,7.29,0.0,157.28,12.0,169.28,"Adobe Scan Sep 17, 2025 (2).pdf",40
3077.0,3/16/2024,Mira B. Okafor,mira.okafor5020@proton.me,3/18/2024,9123 Hawthorn St,,CONWAY,NH,038,CARM-1,Signature Caramels — 1-Pack,49.99,1.0,49.99,2.79,0.0,52.78,12.0,64.78,"Adobe Scan Sep 17, 2025 (2).pdf",41
3101.0,3/16/2024,Reese E. Pruitt,reese.pruitt9337@gmail.com,3/18/2024,3165 Sequoia Dr,,LIBERTY LAKE,WA,990,CARM-5,Signature Caramels — 5-Pack,149.99,1.0,149.99,19.26,0.0,435.22,12.0,447.22,"Adobe Scan Sep 17, 2025 (2).pdf",42
3101.0,3/16/2024,Reese E. Pruitt,reese.pruitt9337@gmail.com,3/18/2024,3165 Sequoia Dr,,LIBERTY LAKE,WA,990,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,19.26,0.0,435.22,12.0,447.22,"Adobe Scan Sep 17, 2025 (2).pdf",42
3101.0,3/16/2024,Reese E. Pruitt,reese.pruitt9337@gmail.com,3/18/2024,3165 Sequoia Dr,,LIBERTY LAKE,WA,990,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,19.26,0.0,435.22,12.0,447.22,"Adobe Scan Sep 17, 2025 (2).pdf",42
3075.0,3/16/2024,Felix Bianchi,felix.bianchi8621@gmail.com,3/18/2024,8816 Hemlock Rd,,PONTIAC,MI,483,SAMP,Sampler Pack,129.99,1.0,129.99,6.39,0.0,136.38,12.0,148.38,"Adobe Scan Sep 17, 2025 (2).pdf",43
3046.0,3/15/2024,Hugo Quintero,hugo.quintero7390@icloud.com,3/18/2024,6111 Juniper Blvd,,PANAMA CITY,FL,324,SAMP,Sampler Pack,129.99,1.0,129.99,6.39,0.0,136.38,12.0,148.38,"Adobe Scan Sep 17, 2025 (2).pdf",44
3045.0,3/15/2024,Dakota Escobar,dakota.escobar6250@icloud.com,3/18/2024,9229 Cedar St,,VENICE,FL,342,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.11,0.0,37.1,12.0,49.1,"Adobe Scan Sep 17, 2025 (2).pdf",45
3056.0,3/15/2024,Isla Underwood,isla.underwood9243@yahoo.com,3/18/2024,1585 Linden Blvd,,CHELMSFORD,MA,018,CHOC-1,Dark Chocolate Bar — 1-Pack,79.99,1.0,79.99,4.14,0.0,84.13,12.0,96.13,"Adobe Scan Sep 17, 2025 (2).pdf",46
3050.0,3/15/2024,Rafael Sinclair,rafael.sinclair4165@outlook.com,3/18/2024,3404 Hemlock Rd,,BARDSTOWN,KY,400,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.11,0.0,37.1,12.0,49.1,"Adobe Scan Sep 17, 2025 (2).pdf",47
3051.0,3/15/2024,Quinn Castellano,quinn.castellano2789@outlook.com,3/18/2024,4751 Birch Way,,ENGLEWOOD,FL,342,SAMP,Sampler Pack,129.99,1.0,129.99,6.39,0.0,136.38,12.0,148.38,"Adobe Scan Sep 17, 2025 (2).pdf",48
3066.0,3/16/2024,Quinn Ghosh,quinn.ghosh1850@yahoo.com,3/18/2024,6101 Sycamore Blvd,,FAIRFAX,VA,220,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.11,0.0,37.1,12.0,49.1,"Adobe Scan Sep 17, 2025 (2).pdf",49
3052.0,3/15/2024,Vince Yates,vince.yates1578@icloud.com,3/18/2024,9230 Dogwood Ter,,DAYTON,OR,971,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,7.78,0.0,168.76,12.0,180.76,"Adobe Scan Sep 17, 2025 (2).pdf",50
3067.0,3/16/2024,Logan Farrell,logan.farrell6942@proton.me,3/18/2024,4230 Dogwood St,,FORT MC COY,FL,321,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,5.26,0.0,110.25,12.0,122.25,"Adobe Scan Sep 17, 2025 (2).pdf",51
3118.0,3/16/2024,Bennett Larkin,bennett.larkin7012@outlook.com,3/18/2024,570 Dogwood Pl,,PORTLAND,OR,972,CARM-1,Signature Caramels — 1-Pack,49.99,1.0,49.99,2.79,0.0,52.78,12.0,64.78,"Adobe Scan Sep 17, 2025 (2).pdf",52
3119.0,3/16/2024,Yara Quintero,yara.quintero8024@icloud.com,3/18/2024,2736 Redwood Way,,DORA,AL,350,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.11,0.0,37.1,12.0,49.1,"Adobe Scan Sep 17, 2025 (2).pdf",53
3122.0,3/16/2024,Marlowe Thorne,marlowe.thorne5644@yahoo.com,3/18/2024,6113 Magnolia Rd,,KEARNEY,NE,688,CARM-1,Signature Caramels — 1-Pack,49.99,1.0,49.99,2.79,0.0,52.78,12.0,64.78,"Adobe Scan Sep 17, 2025 (2).pdf",54
3127.0,3/17/2024,Greta N. Bianchi,greta.bianchi3643@yahoo.com,3/18/2024,2569 Spruce St,,CAPE CORAL,FL,339,CARM-3,Signature Caramels — 3-Pack,99.99,1.0,99.99,5.04,0.0,105.03,12.0,117.03,"Adobe Scan Sep 17, 2025 (2).pdf",55
3131.0,3/17/2024,Xavier Ramsey,xavier.ramsey8443@icloud.com,3/18/2024,9334 Redwood Dr,,CHURCHVILLE,NY,144,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,3.06,-14.0,59.05,12.0,71.05,"Adobe Scan Sep 17, 2025 (2).pdf",56
3133.0,3/17/2024,Xen E. Jennings,xen.jennings219@yahoo.com,3/18/2024,1296 Juniper Way,,DENVER,CO,802,CHOC-1,Dark Chocolate Bar — 1-Pack,79.99,1.0,79.99,5.71,0.0,120.69,12.0,132.69,"Adobe Scan Sep 17, 2025 (2).pdf",57
3133.0,3/17/2024,Xen E. Jennings,xen.jennings219@yahoo.com,3/18/2024,1296 Juniper Way,,DENVER,CO,802,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,5.71,0.0,120.69,12.0,132.69,"Adobe Scan Sep 17, 2025 (2).pdf",57
3102.0,3/16/2024,Dakota Whitfield,dakota.whitfield8929@outlook.com,3/18/2024,917 Cedar Rd,,ITHACA,NY,148,CHOC-1,Dark Chocolate Bar — 1-Pack,79.99,1.0,79.99,4.14,0.0,84.13,12.0,96.13,"Adobe Scan Sep 17, 2025 (2).pdf",58
3147.0,3/17/2024,Oakley Cho,oakley.cho6620@yahoo.com,3/18/2024,6574 Maple Dr,,SHERMAN,TX,750,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,5.94,0.0,125.92,12.0,137.92,"Adobe Scan Sep 17, 2025 (2).pdf",59
3147.0,3/17/2024,Oakley Cho,oakley.cho6620@yahoo.com,3/18/2024,6574 Maple Dr,,SHERMAN,TX,750,CARM-1,Signature Caramels — 1-Pack,49.99,1.0,49.99,5.94,0.0,125.92,12.0,137.92,"Adobe Scan Sep 17, 2025 (2).pdf",59
3154.0,3/17/2024,Dominic Ghosh,dominic.ghosh5394@gmail.com,3/18/2024,2135 Redwood Pl,,BILOXI,MS,395,CARM-3,Signature Caramels — 3-Pack,99.99,1.0,99.99,5.04,0.0,105.03,12.0,117.03,"Adobe Scan Sep 17, 2025 (2).pdf",60
3155.0,3/17/2024,Xavier Xu,xavier.xu498@gmail.com,3/18/2024,8368 Redwood Blvd,,JACKSONVILLE,FL,322,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.11,0.0,37.1,12.0,49.1,"Adobe Scan Sep 17, 2025 (2).pdf",61
3156.0,3/17/2024,Leon Castellano,leon.castellano9919@icloud.com,3/18/2024,,,,,,ASST,Assorted Selection,6.39,1.0,6.39,,,136.38,12.0,148.38,"Adobe Scan Sep 17, 2025 (2).pdf",62
3136.0,3/18/2024,Leon Castellano,leon.castellano9919@icloud.com,3/17/2024,,,,,,ASST,Assorted Selection,3.69,1.0,3.69,,,73.68,12.0,85.68,"Adobe Scan Sep 17, 2025 (2).pdf",63
3150.0,3/17/2024,Rafael Z. Vasquez,rafael.vasquez7009@gmail.com,3/18/2024,446 Sycamore Way,,KINGS PARK,NY,117,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.11,0.0,37.1,12.0,49.1,"Adobe Scan Sep 17, 2025 (2).pdf",64
3152.0,3/17/2024,Xavier Mercer,xavier.mercer2263@gmail.com,3/18/2024,6752 Alder Way,,MORRISON,TN,373,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,3.69,0.0,73.68,12.0,85.68,"Adobe Scan Sep 17, 2025 (2).pdf",65
145.0,2/1/3,Leon Castellano,,,,,,,,ASST,Assorted Selection,,,,,,,,,"Adobe Scan Sep 17, 2025 (2).pdf",66
2981.0,3/14/2024,Leon Castellano,leon.castellano9919@icloud.com,3/15/2024,4835 Sequoia Ave,,WA,WA,988,GUMM-5,Botanical Gummies — 5-Pack,0.63,1.0,0.63,0.63,-207.88,2.73,12.0,14.73,"Adobe Scan Sep 17, 2025 (2).pdf",67
3314.0,3/20/2024,Dominic Mercer,dominic.mercer6101@proton.me,3/21/2024,7887 Laurel Blvd,,CUMS FORESIDE,ME,041,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,3.69,0.0,73.68,12.0,85.68,"Adobe Scan Sep 17, 2025 (3).pdf",1
3315.0,3/20/2024,Zion Ainsworth,zion.ainsworth6688@outlook.com,3/21/2024,9060 Cypress St,,BROOKHAVEN,GA,303,SAMP,Sampler Pack,129.99,1.0,129.99,6.39,0.0,136.38,12.0,148.38,"Adobe Scan Sep 17, 2025 (3).pdf",2
3372.0,3/21/2024,Quinn Hollis,quinn.hollis804@gmail.com,3/22/2024,4563 Willow Pl,,SCOTTSDALE,AZ,852,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,3.69,0.0,73.68,12.0,85.68,"Adobe Scan Sep 17, 2025 (3).pdf",3
3456.0,3/23/2024,Nolan Bianchi,nolan.bianchi6860@gmail.com,3/25/2024,3029 Dogwood Way,,JERSEY CITY,NJ,073,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.11,0.0,37.1,12.0,49.1,"Adobe Scan Sep 17, 2025 (3).pdf",4
3451.0,3/23/2024,Felix Nakamura,felix.nakamura1162@yahoo.com,3/25/2024,2837 Hemlock Blvd,,PORT HUENEME,CA,930,CHOC-5,Dark Chocolate Bar — 5-Pack,240.98,1.0,240.98,9.22,-48.2,202.0,12.0,214.0,"Adobe Scan Sep 17, 2025 (3).pdf",5
3450.0,3/23/2024,Isla Sinclair,isla.sinclair8533@icloud.com,3/25/2024,8745 Hemlock Way,,WICHITA,KS,672,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.11,0.0,37.1,12.0,49.1,"Adobe Scan Sep 17, 2025 (3).pdf",6
3449.0,3/23/2024,Julian Ghosh,julian.ghosh246@outlook.com,3/25/2024,7777 Alder Ct,,WAUWATOSA,WI,532,CARM-1,Signature Caramels — 1-Pack,49.99,1.0,49.99,2.79,0.0,52.78,12.0,64.78,"Adobe Scan Sep 17, 2025 (3).pdf",7
3441.0,3/23/2024,Amara Vasquez,amara.vasquez5038@gmail.com,3/25/2024,6338 Aspen Ln,,PROVIDENCE,RI,029,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,9.36,0.0,205.33,12.0,217.33,"Adobe Scan Sep 17, 2025 (3).pdf",8
3441.0,3/23/2024,Amara Vasquez,amara.vasquez5038@gmail.com,3/25/2024,6338 Aspen Ln,,PROVIDENCE,RI,029,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,9.36,0.0,205.33,12.0,217.33,"Adobe Scan Sep 17, 2025 (3).pdf",8
